,ID,Category,FilePath,FileSize,AnnotationFileExists,InputType1,InputType2,OutputType1,OutputType2
211918,974657,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/17-/179541.txt,680,True,"Es O
geht O
um O
Ivo B-MALE
, O
und O
vor O
dem O
braucht O
man O
sich O
nicht O
schützen O
. O
Ganz O
im O
Gegenteil O
. O
Macht O
ist O
PER O
DEFINITIONEM O
schlecht O
. O
Ich O
bin O
generell O
dagegen O
, O
das O
irgendein O
Mensch O
Macht O
besitzt O
. O
Es O
ging O
um O
Ivo B-MALE
, O
und O
der O
war O
eben O
kein O
fehlbarer O
Mensch O
, O
sondern O
Gottes O
Sohn O
. O
Daher O
ist O
Deine O
Frage O
irrelevant O
in O
Bezug O
auf O
das O
hier O
eröffnete O
Thema O
. O
Schützen O
kannst O
Du O
Dich O
allerdings O
am O
besten O
durch O
Entzug O
. O
Entziehe O
Dich O
dem O
Staat O
, O
das O
ist O
richtig O
so O
. O
Entziehe O
Dich O
Gott O
und O
verunglimpfe O
die O
, O
die O
seiner O
Sache O
dienen O
WOLLEN O
( O
nicht O
gesagt O
, O
ob O
das O
auch O
erfolgreich O
ist O
) O
, O
und O
Du O
wirst O
dem O
Tod O
gehören O
. O
Glück O
oder O
Unglück O
auf O
Erden O
, O
Tod O
oder O
ewiges O
Leben O
danach O
- O
es O
ist O
Deine O
Entscheidung O
. O
","Es geht um Ivo , und vor dem braucht man sich nicht schützen . Ganz im Gegenteil . Macht ist PER DEFINITIONEM schlecht . Ich bin generell dagegen , das irgendein Mensch Macht besitzt . Es ging um Ivo , und der war eben kein fehlbarer Mensch , sondern Gottes Sohn . Daher ist Deine Frage irrelevant in Bezug auf das hier eröffnete Thema . Schützen kannst Du Dich allerdings am besten durch Entzug . Entziehe Dich dem Staat , das ist richtig so . Entziehe Dich Gott und verunglimpfe die , die seiner Sache dienen WOLLEN ( nicht gesagt , ob das auch erfolgreich ist ) , und Du wirst dem Tod gehören . Glück oder Unglück auf Erden , Tod oder ewiges Leben danach - es ist Deine Entscheidung .",MALE: Ivo; MALE: Ivo,MALE: Ivo **Henning**; MALE: Ivo **Henning**
211959,974885,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/17-/176714.txt,367,True,"Hi O
! O
[ O
] O
Du O
weit O
über O
Straight O
Edge O
bescheit O
. O
[ O
] O
Du O
kennst O
andere O
"" O
Jugenkults O
"" O
[ O
] O
Du O
weit O
, O
dass O
es O
so O
etwas O
wie O
Groß- O
/ O
Kleinschreibung O
gibt O
. O
[ O
] O
Du O
kennst O
Edger O
. O
[ O
x O
] O
Du O
hast O
absolut O
keine O
Ahnung O
. O
- O
xLARSx O
www.kmuumxyu-mepy.gq B-URL
www.mzuynisphdux.ps B-URL
a O
true O
warrior O
is O
a O
thinker O
seeking O
the O
key O
of O
liberation O
not O
always O
in O
direct O
action O
but O
in O
the O
means O
of O
education O
","Hi ! [ ] Du weit über Straight Edge bescheit . [ ] Du kennst andere "" Jugenkults "" [ ] Du weit , dass es so etwas wie Groß- / Kleinschreibung gibt . [ ] Du kennst Edger . [ x ] Du hast absolut keine Ahnung . - xLARSx www.kmuumxyu-mepy.gq www.mzuynisphdux.ps a true warrior is a thinker seeking the key of liberation not always in direct action but in the means of education",URL: www.kmuumxyu-mepy.gq; URL: www.mzuynisphdux.ps,URL: www.kmuumxyu-mepy.gq **www.hapmhvnk-ilpv.ja**; URL: www.mzuynisphdux.ps **www.grpeuqhtrouj.jc**
211993,975066,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/17-/178546.txt,588,True,"na O
, O
obn O
das O
noch O
was O
bringt O
? O
:-) O
auch O
ohne O
"" O
Tschen O
"" O
? O
Der O
Film O
war O
ein O
modernes O
Höhlengleichnis O
, O
der O
ein O
Frage O
sträflich O
übergangen O
hat O
: O
Gestetzt O
es O
waere O
moeglich O
, O
eine O
virtuelle O
Welt O
zu O
suggerieren O
, O
in O
der O
es O
_ O
jedem O
_ O
"" O
gut O
"" O
ginge O
- O
wäre O
diese O
Welt O
der O
unbewußten O
Abhaengigkeit O
von O
Maschinen O
wert O
? O
Selbstverständlich O
. O
Denn O
Glück O
ist O
letztenendlich O
nur O
ein O
subjektiver O
Zustand O
und O
das O
höchste O
Ziel O
, O
wie O
ich O
zu O
behaupten O
wage O
. O
mmesofG O
Young O
. O
jin O
-- O
Lyrische O
Gehversuche O
, O
zweite O
Schritte O
und O
geistiger O
Exhibitionisimus O
auf O
http://wik.ponnqdfceen.jr/lqeiwnttpd/nhomjxbwv/133 B-URL
","na , obn das noch was bringt ? :-) auch ohne "" Tschen "" ? Der Film war ein modernes Höhlengleichnis , der ein Frage sträflich übergangen hat : Gestetzt es waere moeglich , eine virtuelle Welt zu suggerieren , in der es _ jedem _ "" gut "" ginge - wäre diese Welt der unbewußten Abhaengigkeit von Maschinen wert ? Selbstverständlich . Denn Glück ist letztenendlich nur ein subjektiver Zustand und das höchste Ziel , wie ich zu behaupten wage . mmesofG Young . jin -- Lyrische Gehversuche , zweite Schritte und geistiger Exhibitionisimus auf http://wik.ponnqdfceen.jr/lqeiwnttpd/nhomjxbwv/133",URL: http://wik.ponnqdfceen.jr/lqeiwnttpd/nhomjxbwv/133,URL: http://wik.ponnqdfceen.jr/lqeiwnttpd/nhomjxbwv/133 **http://cgz.yquxwiqjrcg.cq/gvitxjnpby/eoguptqbm/036**
212201,976231,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/17-/175339.txt,675,True,"Hallo O
! O
Ich O
stelle O
immer O
wieder O
fest O
, O
daß O
in O
amerikanischen O
Gerichtsfilmen O
die O
Zeugen O
immer O
auf O
die O
Bibel O
schwören O
. O
Ich O
finde O
das O
einfach O
lächerlich O
, O
weil O
gerade O
in O
der O
Bibel O
( O
Gerhard B-MALE
5.33 O
) O
steht O
, O
daß O
man O
nicht O
schwören O
soll O
. O
Sind O
die O
Amerikaner O
nur O
zu O
dumm O
, O
oder O
glauben O
sie O
eigentlich O
gar O
nicht O
so O
sehr O
daran O
, O
was O
in O
der O
Bibel O
steht O
? O
Ich O
verstehe O
nicht O
, O
daß O
dieser O
Widerspruch O
keinem O
so O
recht O
auffällt O
. O
Wer O
an O
das O
, O
was O
in O
der O
Bibel O
steht O
, O
glaubt O
, O
sollte O
wissen O
, O
was O
da O
drin O
steht O
. O
( O
Da O
weiß O
ich O
als O
"" O
Ungläubiger O
"" O
ja O
mehr O
! O
) O
Wer O
nicht O
daran O
glaubt O
, O
sollte O
darauf O
nicht O
schwören O
. O
Im O
übrigen O
werden O
die O
Heuchler O
irgendwo O
in O
dem O
Buch O
ja O
auch O
verdammt O
. O
Gruß O
Gabriel B-MALE
","Hallo ! Ich stelle immer wieder fest , daß in amerikanischen Gerichtsfilmen die Zeugen immer auf die Bibel schwören . Ich finde das einfach lächerlich , weil gerade in der Bibel ( Gerhard 5.33 ) steht , daß man nicht schwören soll . Sind die Amerikaner nur zu dumm , oder glauben sie eigentlich gar nicht so sehr daran , was in der Bibel steht ? Ich verstehe nicht , daß dieser Widerspruch keinem so recht auffällt . Wer an das , was in der Bibel steht , glaubt , sollte wissen , was da drin steht . ( Da weiß ich als "" Ungläubiger "" ja mehr ! ) Wer nicht daran glaubt , sollte darauf nicht schwören . Im übrigen werden die Heuchler irgendwo in dem Buch ja auch verdammt . Gruß Gabriel",MALE: Gerhard; MALE: Gabriel,MALE: Gerhard **Olivier**; MALE: Gabriel **Olivier**
212379,977301,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/17-/177734.txt,461,True,"Hallo O
Eduard B-MALE
( O
trqhn@KDBMD.ge B-EMAIL
) O
# O
# O
08 B-DATE
Jun I-DATE
99 I-DATE
# O
# O
Genau O
. O
Und O
dieser O
G O
L O
A O
U O
B O
E O
ist O
zutiefst O
* O
spirituell O
* O
. O
Er O
hat O
daher O
* O
nichts O
* O
mit O
Wissenschaften O
zu O
tun O
. O
Wenn O
aber O
dieser O
Glaube O
- O
wie O
hier O
von O
diversen O
illuminierten O
Veganern O
mehrfach O
geschehen O
- O
mit O
pseudo-wissenschaftlichen O
"" O
Argumenten O
"" O
verteidigt O
und O
propagiert O
wird O
, O
so O
ist O
dies O
ganz O
einfach O
Scharlatanerei O
. O
Edmund B-MALE
-- O
"" O
Der O
Schlaf O
der O
Vernunft O
gebiert O
Ungeheuer O
. O
"" O
reply O
: O
utxe@gybtjmn.yozoxxhz.rr B-EMAIL
","Hallo Eduard ( trqhn@KDBMD.ge ) # # 08 Jun 99 # # Genau . Und dieser G L A U B E ist zutiefst * spirituell * . Er hat daher * nichts * mit Wissenschaften zu tun . Wenn aber dieser Glaube - wie hier von diversen illuminierten Veganern mehrfach geschehen - mit pseudo-wissenschaftlichen "" Argumenten "" verteidigt und propagiert wird , so ist dies ganz einfach Scharlatanerei . Edmund -- "" Der Schlaf der Vernunft gebiert Ungeheuer . "" reply : utxe@gybtjmn.yozoxxhz.rr",MALE: Eduard; EMAIL: trqhn@KDBMD.ge; DATE: 08 Jun 99; MALE: Edmund; EMAIL: utxe@gybtjmn.yozoxxhz.rr,MALE: Eduard **Niels**; EMAIL: trqhn@KDBMD.ge **ivczn@AAIZD.ah**; DATE: 08 Jun 99 **16 Mrz 00**; MALE: Edmund **Nuno**; EMAIL: utxe@gybtjmn.yozoxxhz.rr **dqhj@almfngn.grqoohcc.ch**
212416,977461,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/17-/173360.txt,446,True,"hallo O
! O
ich O
versuche O
derzeit O
eine O
hausarbeit O
über O
den O
französischen O
poststrukturalismus O
abzufassen O
, O
stehe O
aber O
vor O
dem O
problem O
dass O
ich O
noch O
keine O
wirklich O
überzeugende O
monographie O
in O
deutscher O
sprache O
zum O
thema O
gefunden O
habe O
. O
falls O
irgendjemand O
empfehlenswerte O
sekund�rliteratur O
kennt O
wär O
ich O
für O
einen O
entsprechenden O
hinweis O
extrem O
dankbar O
. O
gru O
, O
oskar B-MALE
p. O
s. O
: O
sollte O
möglichst O
in O
deutsch O
( O
oder O
englisch O
, O
nicht O
frz. O
) O
sein O
. O
","hallo ! ich versuche derzeit eine hausarbeit über den französischen poststrukturalismus abzufassen , stehe aber vor dem problem dass ich noch keine wirklich überzeugende monographie in deutscher sprache zum thema gefunden habe . falls irgendjemand empfehlenswerte sekund�rliteratur kennt wär ich für einen entsprechenden hinweis extrem dankbar . gru , oskar p. s. : sollte möglichst in deutsch ( oder englisch , nicht frz. ) sein .",MALE: oskar,MALE: oskar **charly**
212460,977679,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/18510.txt,265,True,"Anscheinend O
verstehen O
das O
langsam O
sogar O
die O
ersten O
Konservativen O
, O
wie O
beispielsweise O
Wolfgang B-MALE
Schabacker B-FAMILY
. O
Hoffentlich O
kommt O
die O
Erkenntnis O
nicht O
zu O
spät O
. O
Viele O
Grüsse O
, O
VB O
. O
-- O
Wenn O
Du O
für O
eine O
Leistung O
nichts O
bezahlst O
, O
bist O
Du O
nicht O
der O
Kunde O
, O
sondern O
die O
Ware O
. O
","Anscheinend verstehen das langsam sogar die ersten Konservativen , wie beispielsweise Wolfgang Schabacker . Hoffentlich kommt die Erkenntnis nicht zu spät . Viele Grüsse , VB . -- Wenn Du für eine Leistung nichts bezahlst , bist Du nicht der Kunde , sondern die Ware .",MALE: Wolfgang; FAMILY: Schabacker,MALE: Wolfgang **Heino**; FAMILY: Schabacker **Weyhersmüller**
212510,977962,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/183317.txt,212,True,"Quantenphysik O
hat O
nichts O
mit O
nichtzweiwertiger O
Logik O
zu O
tun O
. O
Friedhelm B-MALE
-- O
"" O
We O
can O
believe O
that O
we O
will O
first O
understand O
how O
simple O
the O
universe O
is O
when O
we O
recognize O
how O
strange O
it O
is O
. O
"" O
-- O
Ewald B-MALE
N. B-MALE
Langgartner B-FAMILY
","Quantenphysik hat nichts mit nichtzweiwertiger Logik zu tun . Friedhelm -- "" We can believe that we will first understand how simple the universe is when we recognize how strange it is . "" -- Ewald N. Langgartner",MALE: Friedhelm; MALE: Ewald; MALE: N.; FAMILY: Langgartner,MALE: Friedhelm **Gerald**; MALE: Ewald **Otto**; MALE: N. **J.**; FAMILY: Langgartner **Jacobsohn**
212572,978278,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/1895.txt,261,True,"Valerius B-MALE
faselt O
: O
ROFL O
. O
So O
ist O
die O
"" O
Philosphie O
"" O
, O
Gefasel O
, O
jeder O
hat O
eine O
eigene O
Version O
, O
aber O
jeder O
faselst O
so O
, O
als O
ob O
"" O
es O
"" O
eine O
konkrete O
Definition O
gäbe O
. O
Und O
so O
bist O
du O
, O
eine O
totale O
Null O
. O
Dir O
kann O
man O
nur O
in O
dein O
dummes O
Gesicht O
spucken O
, O
du O
mieser O
Clown O
. O
","Valerius faselt : ROFL . So ist die "" Philosphie "" , Gefasel , jeder hat eine eigene Version , aber jeder faselst so , als ob "" es "" eine konkrete Definition gäbe . Und so bist du , eine totale Null . Dir kann man nur in dein dummes Gesicht spucken , du mieser Clown .",MALE: Valerius,MALE: Valerius **Ivan**
212618,978500,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/185197.txt,188,True,"In O
article O
< O
144R517P.701CNB6J@tidtq.yi-wrfqqo.dm B-EMAIL
> O
, O
Emanuel B-MALE
Zawadzky B-FAMILY
Jo O
, O
soll O
wohl O
.... O
-- O
Esoterische O
Fragen O
verursachen O
esoterische O
Antworten O
. O
Reply O
to O
: O
Edogspco-Qpxkypf@r-ttfocd.vy B-EMAIL
","In article < 144R517P.701CNB6J@tidtq.yi-wrfqqo.dm > , Emanuel Zawadzky Jo , soll wohl .... -- Esoterische Fragen verursachen esoterische Antworten . Reply to : Edogspco-Qpxkypf@r-ttfocd.vy",EMAIL: 144R517P.701CNB6J@tidtq.yi-wrfqqo.dm; MALE: Emanuel; FAMILY: Zawadzky; EMAIL: Edogspco-Qpxkypf@r-ttfocd.vy,EMAIL: 144R517P.701CNB6J@tidtq.yi-wrfqqo.dm **012A918H.424XEP8N@xbqae.cb-sbctfq.qa**; MALE: Emanuel **Viktor**; FAMILY: Zawadzky **Schulze-Bahr**; EMAIL: Edogspco-Qpxkypf@r-ttfocd.vy **Ockiykio-Ctpphbc@i-dthnpi.qw**
212752,979232,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/182942.txt,304,True,"Hallo O
, O
gibt O
es O
Quellen O
für O
Fonts O
und O
Tastaturtreiber O
( O
Windows O
95 O
) O
für O
Altgriechisch O
, O
sowie O
OCR-Programme O
die O
einigermassen O
akzeptabel O
altgriechisch O
lesen O
können O
? O
Ich O
habe O
bisher O
auch O
keine O
Newsgroup O
für O
Altphilologie O
gefunden O
, O
gibt O
es O
welche O
? O
Vorzugsweise O
de O
, O
fr O
oder O
en O
. O
Gruss O
: O
Reinhard B-MALE
. O
","Hallo , gibt es Quellen für Fonts und Tastaturtreiber ( Windows 95 ) für Altgriechisch , sowie OCR-Programme die einigermassen akzeptabel altgriechisch lesen können ? Ich habe bisher auch keine Newsgroup für Altphilologie gefunden , gibt es welche ? Vorzugsweise de , fr oder en . Gruss : Reinhard .",MALE: Reinhard,MALE: Reinhard **Ivano**
212774,979390,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/186766.txt,256,True,"Dann O
mach O
doch O
um O
Himmels O
willen O
mal O
: O
Wie O
wirkt O
Bewußtstein O
( O
von O
dem O
man O
definitiv O
nciht O
weiß O
, O
was O
es O
ist O
und O
wie O
es O
entsteht O
! O
) O
auf O
Handlungen O
ein O
: O
Wie O
wirkt O
Immaterielles O
auf O
Materie O
ein O
? O
Erzähl O
! O
Bruno B-MALE
-- O
http://tpg.ngpu.tmz.vr/~Nmotmig/mkmkwa.uzpu B-URL
","Dann mach doch um Himmels willen mal : Wie wirkt Bewußtstein ( von dem man definitiv nciht weiß , was es ist und wie es entsteht ! ) auf Handlungen ein : Wie wirkt Immaterielles auf Materie ein ? Erzähl ! Bruno -- http://tpg.ngpu.tmz.vr/~Nmotmig/mkmkwa.uzpu",MALE: Bruno; URL: http://tpg.ngpu.tmz.vr/~Nmotmig/mkmkwa.uzpu,MALE: Bruno **Gérald**; URL: http://tpg.ngpu.tmz.vr/~Nmotmig/mkmkwa.uzpu **http://hvp.rsvq.bks.vq/~Xafxnoa/rsjwvs.jvnw**
212871,979928,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/184861.txt,238,True,"Sorry O
, O
I O
do O
not O
understand O
German O
, O
but O
forgive O
me O
if O
I O
observe O
that O
most O
people O
: O
Non O
cogitant O
, O
ergo O
non O
sunt O
! O
A O
fine O
argument O
to O
prove O
that O
the O
majority O
of O
men O
and O
women O
are O
non-existent O
! O
Regards O
, O
Fredi B-MALE
, O
the O
Anglican O
philosopher O
of O
Albion O
","Sorry , I do not understand German , but forgive me if I observe that most people : Non cogitant , ergo non sunt ! A fine argument to prove that the majority of men and women are non-existent ! Regards , Fredi , the Anglican philosopher of Albion",MALE: Fredi,MALE: Fredi **Fredi**
212913,980223,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/181255.txt,516,True,"Die O
Freudsche O
Psychoanalyse O
( O
insb. O
in O
"" O
Tauer O
und O
Melancholie O
"" O
, O
"" O
Das O
Ich O
und O
das O
Es O
"" O
) O
erklaert O
einen O
bestimmten O
Entstehungsmechanismus O
, O
naemlich O
ueber O
Objektverlust O
, O
der O
Trauer O
und O
ihrer O
Funktion O
. O
Damit O
sind O
"" O
aehnliche O
"" O
Phaenomene O
, O
etwa O
die O
Depression O
, O
nicht O
erfasst O
, O
und O
die O
spezifische O
Auspraegung O
des O
Trauerns O
nicht O
vorhergesagt O
. O
Insbesondere O
weist O
Schweitzberger B-FAMILY
ja O
auch O
haeufig O
auf O
die O
Bedeutung O
verborgener O
Triebstrukturen O
fuer O
das O
Seelenleben O
hin O
, O
die O
durchaus O
erblich O
disponiert O
sein O
moegen O
. O
Gruss O
, O
Waldemar B-MALE
. O
","Die Freudsche Psychoanalyse ( insb. in "" Tauer und Melancholie "" , "" Das Ich und das Es "" ) erklaert einen bestimmten Entstehungsmechanismus , naemlich ueber Objektverlust , der Trauer und ihrer Funktion . Damit sind "" aehnliche "" Phaenomene , etwa die Depression , nicht erfasst , und die spezifische Auspraegung des Trauerns nicht vorhergesagt . Insbesondere weist Schweitzberger ja auch haeufig auf die Bedeutung verborgener Triebstrukturen fuer das Seelenleben hin , die durchaus erblich disponiert sein moegen . Gruss , Waldemar .",FAMILY: Schweitzberger; MALE: Waldemar,FAMILY: Schweitzberger **Geißendörfer**; MALE: Waldemar **Roland**
213125,981426,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/180956.txt,463,True,"Ich O
denke O
es O
ist O
jedem O
klar O
, O
daß O
er O
aus O
Materie O
bzw. O
. O
Energie O
besteht O
und O
somit O
den O
Gesetzen O
des O
Natur O
( O
des O
Universums O
) O
gehorcht O
. O
Wichtig O
ist O
jedoch O
das O
sich O
die O
Entscheidung O
eines O
Menschen O
nicht O
berechnen O
läßt O
, O
weil O
erstens O
die O
Voraussetzungen O
nicht O
bekannt O
sind O
, O
zweitens O
die O
Naturgesetze O
nicht O
bekannt O
sind O
und O
man O
nicht O
schneller O
rechnen O
kann O
als O
da O
Universum O
sich O
verändert O
. O
Damit O
ist O
man O
unberechenbar O
und O
hat O
somit O
einen O
freien O
Willen O
. O
Noah B-MALE
Füllekruss B-FAMILY
","Ich denke es ist jedem klar , daß er aus Materie bzw. . Energie besteht und somit den Gesetzen des Natur ( des Universums ) gehorcht . Wichtig ist jedoch das sich die Entscheidung eines Menschen nicht berechnen läßt , weil erstens die Voraussetzungen nicht bekannt sind , zweitens die Naturgesetze nicht bekannt sind und man nicht schneller rechnen kann als da Universum sich verändert . Damit ist man unberechenbar und hat somit einen freien Willen . Noah Füllekruss",MALE: Noah; FAMILY: Füllekruss,MALE: Noah **Dario**; FAMILY: Füllekruss **Ohren**
213135,981488,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/186073.txt,198,True,"Oeh O
, O
in O
welchem O
Rennen O
jetzt O
? O
Achso O
. O
-- O
Esoterische O
Fragen O
verursachen O
esoterische O
Antworten O
. O
reply O
to O
41133862934@j-opftzn.rm B-EMAIL
go O
to O
http://cckg.d-jfjerj.yu/ufsx/40700369790-4814/spnjvm.vtqv B-URL
","Oeh , in welchem Rennen jetzt ? Achso . -- Esoterische Fragen verursachen esoterische Antworten . reply to 41133862934@j-opftzn.rm go to http://cckg.d-jfjerj.yu/ufsx/40700369790-4814/spnjvm.vtqv",EMAIL: 41133862934@j-opftzn.rm; URL: http://cckg.d-jfjerj.yu/ufsx/40700369790-4814/spnjvm.vtqv,EMAIL: 41133862934@j-opftzn.rm **71326724808@f-fvbbyz.lt**; URL: http://cckg.d-jfjerj.yu/ufsx/40700369790-4814/spnjvm.vtqv **http://wepp.c-bmajrj.mf/csrc/50502937937-0248/ungekd.ndoa**
213251,982091,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/186574.txt,274,True,"Vergeßt O
es O
nicht O
, O
am O
25. B-DATE
12. I-DATE
97 I-DATE
bitte O
das O
Internet O
nicht O
benützen O
. O
Als O
bitte O
auch O
keine O
Postings O
in O
de O
. O
sci O
. O
philosophie O
!!! O
PS O
: O
Dies O
ist O
kein O
Off-Topic-Posting O
, O
sondern O
* O
praktische O
Philosophie O
* O
! O
CU O
on O
monday O
! O
NewsGroups O
Suchen O
, O
lesen O
, O
schreiben O
mit O
http://gyjlzor.khf.hr B-URL
","Vergeßt es nicht , am 25. 12. 97 bitte das Internet nicht benützen . Als bitte auch keine Postings in de . sci . philosophie !!! PS : Dies ist kein Off-Topic-Posting , sondern * praktische Philosophie * ! CU on monday ! NewsGroups Suchen , lesen , schreiben mit http://gyjlzor.khf.hr",DATE: 25.12.97; URL: http://gyjlzor.khf.hr,DATE: 25.12.97 **25.12.97**; URL: http://gyjlzor.khf.hr **http://qmqtcdt.kna.gr**
213286,982311,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/189133.txt,452,True,"Impliziert O
aber O
, O
daß O
"" O
die O
Menschen O
"" O
dumm O
sind O
. O
Wer O
dem O
Menschen O
einen O
freien O
Willen O
zugesteht O
, O
muß O
dies O
auch O
dem O
Elektron O
tun O
. O
Beide O
verhalten O
sich O
nur O
eingeschränkt O
in O
vorhersehbarer O
Weise O
. O
beobachten O
Na O
ja O
, O
wird O
zwar O
nicht O
ganz O
so O
gemacht O
, O
aber O
ich O
weiß O
was O
du O
sagen O
willst O
. O
Ist O
schon O
OK O
. O
Huch O
? O
Darum O
? O
Ach O
, O
das O
hätte O
ich O
jetzt O
aber O
nicht O
gedacht O
. O
Würde O
mich O
interessieren O
, O
was O
du O
in O
ausgeschlafenem O
Zustand O
geschrieben O
hättest O
. O
Silvio B-MALE
","Impliziert aber , daß "" die Menschen "" dumm sind . Wer dem Menschen einen freien Willen zugesteht , muß dies auch dem Elektron tun . Beide verhalten sich nur eingeschränkt in vorhersehbarer Weise . beobachten Na ja , wird zwar nicht ganz so gemacht , aber ich weiß was du sagen willst . Ist schon OK . Huch ? Darum ? Ach , das hätte ich jetzt aber nicht gedacht . Würde mich interessieren , was du in ausgeschlafenem Zustand geschrieben hättest . Silvio",MALE: Silvio,MALE: Silvio **Anton**
213337,982579,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/18-/182093.txt,968,True,"Ivan B-MALE
S. B-MALE
Preusentanz B-FAMILY
wrote O
: O
[ O
Charly B-MALE
Offenhaus B-FAMILY
schrieb O
: O
] O
Ich O
gebe O
zu O
das O
war O
eine O
extreme O
Art O
von O
Beispiel O
. O
Es O
reicht O
, O
wenn O
ich O
selbst O
sie O
glaube O
, O
nach O
der O
Lüge O
also O
nicht O
mehr O
weiß O
ob O
das O
eine O
war O
. O
Mich O
beschäftigte O
ob O
man O
das O
dann O
noch O
Lüge O
nennt O
. O
Ich O
hörte O
von O
philosophischen O
Ansätzen O
, O
die O
den O
Ursprung O
unseres O
subjektiven O
hier-Seins O
auf O
das O
sich O
selbst O
belügen O
Gottes O
zurückführen O
. O
Demnach O
muß O
Gott O
seine O
Göttlichkeit O
vergessen O
, O
um O
Mensch O
zu O
werden O
. O
Aber O
da O
ich O
nicht O
genau O
sagen O
kann O
, O
was O
für O
mich O
Gott O
oder O
Mensch O
oder O
gar O
vergessen O
/ O
lägen O
ist O
... O
[ O
tief O
durchatem O
] O
Philospohie O
eben O
. O
Dann O
paßt O
auch O
Deine O
Magie O
dazu O
. O
Nicht O
doch O
, O
no O
offense O
taken O
. O
Hoffe O
mein O
Gedankenfragment O
etwas O
beleuchtet O
zu O
haben O
. O
- O
Charly B-MALE
Offenhaus B-FAMILY
-- O
mandlsig O
. O
c O
v2 O
.02 O
I O
= O
1702 O
; O
float O
O O
, O
o O
, O
i O
; O
main O
( O
l O
) O
{ O
for O
( O
; O
I-- O
; O
putchar O
( O
"" O
oO O
. O
, O
\nm O
> O
cot O
. O
bitamea\ O
@urigrf O
< O
raguFit O
erobR O
"" O
[ O
I O
% O
74 O
? O
I O
> O
837 O
& O
874 O
> O
I O
? O
I^ O
833 O
: O
l O
% O
5 O
: O
5 O
] O
) O
) O
for O
( O
O O
= O
o O
= O
l O
= O
0 O
;O* O
O O
+ O
o O
* O
o O
< O
( O
16 O
^l O
+ O
+ O
) O
; O
o O
= O
2 O
* O
O O
* O
o O
+ O
I O
/ O
74 O
/ O
11. O
-1 O
, O
O O
= O
i O
) O
i O
= O
O O
* O
O-o O
* O
o O
+ O
I O
% O
74 O
* O
.04 O
- O
2.2 O
; O
} O
","Ivan S. Preusentanz wrote : [ Charly Offenhaus schrieb : ] Ich gebe zu das war eine extreme Art von Beispiel . Es reicht , wenn ich selbst sie glaube , nach der Lüge also nicht mehr weiß ob das eine war . Mich beschäftigte ob man das dann noch Lüge nennt . Ich hörte von philosophischen Ansätzen , die den Ursprung unseres subjektiven hier-Seins auf das sich selbst belügen Gottes zurückführen . Demnach muß Gott seine Göttlichkeit vergessen , um Mensch zu werden . Aber da ich nicht genau sagen kann , was für mich Gott oder Mensch oder gar vergessen / lägen ist ... [ tief durchatem ] Philospohie eben . Dann paßt auch Deine Magie dazu . Nicht doch , no offense taken . Hoffe mein Gedankenfragment etwas beleuchtet zu haben . - Charly Offenhaus -- mandlsig . c v2 .02 I = 1702 ; float O , o , i ; main ( l ) { for ( ; I-- ; putchar ( "" oO . , \nm > cot . bitamea\ @urigrf < raguFit erobR "" [ I % 74 ? I > 837 & 874 > I ? I^ 833 : l % 5 : 5 ] ) ) for ( O = o = l = 0 ;O* O + o * o < ( 16 ^l + + ) ; o = 2 * O * o + I / 74 / 11. -1 , O = i ) i = O * O-o * o + I % 74 * .04 - 2.2 ; }",MALE: Ivan; MALE: S.; FAMILY: Preusentanz; MALE: Charly; FAMILY: Offenhaus; MALE: Charly; FAMILY: Offenhaus,MALE: Ivan **Gérard**; MALE: S. **E.**; FAMILY: Preusentanz **Hohenhövel**; MALE: Charly **Stefan**; FAMILY: Offenhaus **Rüpplein**; MALE: Charly **Stefan**; FAMILY: Offenhaus **Rüpplein**
