,ID,Category,FilePath,FileSize,AnnotationFileExists,InputType1,InputType2,OutputType1,OutputType2
218872,1012705,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/139826.txt,301,True,"Wie O
war O
das O
noch O
mal O
mit O
der O
Hexe O
, O
welche O
auf O
der O
glühenden O
Herdplatte O
tanzen O
mußte O
? O
-- O
mfg O
. O
Pascal B-MALE
"" O
Dem O
Kenner O
, O
ihr O
Mönche O
, O
dem O
Kundigen O
verheiße O
ich O
Wahnversiegung O
( O
Nibbana O
) O
, O
keinem O
Unbekannten O
, O
keinem O
Unkundigen O
. O
"" O
( O
M O
2 O
) O
Die O
Lehre O
des O
Buddha O
, O
seine O
Belehrungen O
: O
http://cglgg.xwz.b-esmyux.sz/ B-URL
","Wie war das noch mal mit der Hexe , welche auf der glühenden Herdplatte tanzen mußte ? -- mfg . Pascal "" Dem Kenner , ihr Mönche , dem Kundigen verheiße ich Wahnversiegung ( Nibbana ) , keinem Unbekannten , keinem Unkundigen . "" ( M 2 ) Die Lehre des Buddha , seine Belehrungen : http://cglgg.xwz.b-esmyux.sz/",MALE: Pascal; URL: http://cglgg.xwz.b-esmyux.sz/,MALE: Pascal **Knut**; URL: http://cglgg.xwz.b-esmyux.sz/ **http://tbcwm.qdh.x-zurasu.bh/**
218969,1013167,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/133436.txt,203,True,"Hallo O
! O
Falls O
Zumbusch B-FAMILY
' O
Gott O
ist O
tod O
' O
geschrieben O
hat O
: O
In O
welchem O
Text O
, O
und O
wann O
wurde O
dieser O
veröffentlicht O
? O
Falls O
er O
' O
Gott O
ist O
tod O
' O
gesprochen O
hat O
: O
Wann O
hat O
er O
das O
getan O
? O
Danke O
. O
Gruss O
, O
Vincenzo B-MALE
Hering B-FAMILY
","Hallo ! Falls Zumbusch ' Gott ist tod ' geschrieben hat : In welchem Text , und wann wurde dieser veröffentlicht ? Falls er ' Gott ist tod ' gesprochen hat : Wann hat er das getan ? Danke . Gruss , Vincenzo Hering",FAMILY: Zumbusch; MALE: Vincenzo; FAMILY: Hering,FAMILY: Zumbusch **Templin**; MALE: Vincenzo **Gerd**; FAMILY: Hering **Unverhaun**
219067,1013663,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/138006.txt,119,True,"Zitat O
: O
"" O
Für O
mich O
als O
Realisten O
gibt O
es O
die O
Welt O
auch O
wenn O
es O
keinen O
messenden O
Menschen O
gibt O
"" O
. O
( O
Kasimir B-MALE
) O
Größe O
Karl B-MALE
","Zitat : "" Für mich als Realisten gibt es die Welt auch wenn es keinen messenden Menschen gibt "" . ( Kasimir ) Größe Karl",MALE: Kasimir; MALE: Karl,MALE: Kasimir **Benjamin**; MALE: Karl **Benjamin**
219083,1013755,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/130885.txt,449,True,"Ja O
, O
danke O
. O
Das O
haben O
ich O
und O
verschiedene O
andere O
Leute O
mit O
Thomas B-MALE
alles O
schon O
mehrmals O
durchgekaut O
, O
hier O
in O
d. O
s. O
p. O
und O
in O
de O
. O
sci O
. O
mathematik O
. O
Mir O
schien O
jetzt O
, O
er O
verwechselt O
Nichts O
mit O
' O
nicht O
etwas O
' O
. O
Er O
meint O
wohl O
0 O
sei O
Nichts O
und O
deshalb O
müsse O
man O
doch O
durch O
0 O
auch O
dividieren O
können O
, O
bzw. O
wenn O
man O
es O
nicht O
könne O
, O
wäre O
das O
wohl O
der O
Beweis O
, O
dass O
die O
Welt O
wegen O
Unfähigkeit O
dem O
Untergang O
geweiht O
sei O
oder O
so O
ähnlich O
. O
( O
SCNR O
) O
. O
Größe O
Pasquale B-MALE
","Ja , danke . Das haben ich und verschiedene andere Leute mit Thomas alles schon mehrmals durchgekaut , hier in d. s. p. und in de . sci . mathematik . Mir schien jetzt , er verwechselt Nichts mit ' nicht etwas ' . Er meint wohl 0 sei Nichts und deshalb müsse man doch durch 0 auch dividieren können , bzw. wenn man es nicht könne , wäre das wohl der Beweis , dass die Welt wegen Unfähigkeit dem Untergang geweiht sei oder so ähnlich . ( SCNR ) . Größe Pasquale",MALE: Thomas; MALE: Pasquale,MALE: Thomas **Samuel**; MALE: Pasquale **Karl**
219452,1015494,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/132196.txt,452,True,"das O
Wo O
bin O
ich O
auf O
welche O
Argumente O
nicht O
eingegangen O
? O
Ja O
, O
das O
tut O
mir O
aber O
sehr O
leid O
. O
Nein O
, O
das O
ist O
alles O
bereits O
mehrfach O
, O
"" O
bis O
zum O
erbrechen O
"" O
beschrieben O
. O
, O
- O
( O
> O
Ja O
, O
steht O
alles O
indem O
Kotext O
, O
aus O
dem O
Du O
sie O
herausgelesen O
hast O
. O
Themen O
Deshalb O
erspare O
ich O
Dir`s O
auch O
. O
, O
- O
) O
> O
Für O
Deinen O
Eindruck O
, O
Deine O
Gefühle O
und O
Deinen O
Interpretationen O
aus O
dem O
Kontext O
gerissener O
Außerungen O
kann O
ich O
nun O
aber O
wirklich O
nicht O
. O
;-) O
Schönen O
Tag O
noch O
Niko B-MALE
","das Wo bin ich auf welche Argumente nicht eingegangen ? Ja , das tut mir aber sehr leid . Nein , das ist alles bereits mehrfach , "" bis zum erbrechen "" beschrieben . , - ( > Ja , steht alles indem Kotext , aus dem Du sie herausgelesen hast . Themen Deshalb erspare ich Dir`s auch . , - ) > Für Deinen Eindruck , Deine Gefühle und Deinen Interpretationen aus dem Kontext gerissener Außerungen kann ich nun aber wirklich nicht . ;-) Schönen Tag noch Niko",MALE: Niko,MALE: Niko **Arthur**
219474,1015620,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/131902.txt,333,True,"Hallo O
Carl B-MALE
, O
Dich O
koennte O
das O
Buch O
"" O
Einsicht O
ins O
Ich O
"" O
von O
Erthel B-FAMILY
und O
Dodenhoeft B-FAMILY
interessieren O
. O
Im O
Teil O
IV O
"" O
Geist O
als O
Programm O
"" O
werden O
genau O
solche O
Fragen O
in O
Science-Fiction-Geschichten O
gestellt O
und O
danach O
von O
den O
beiden O
Herausgebern O
diskutiert O
. O
Infos O
zum O
Buch O
unter O
http://shzj.ehlvh.fr/pfngnzoauq/p50359.mutz B-URL
Gruss O
Roland B-MALE
","Hallo Carl , Dich koennte das Buch "" Einsicht ins Ich "" von Erthel und Dodenhoeft interessieren . Im Teil IV "" Geist als Programm "" werden genau solche Fragen in Science-Fiction-Geschichten gestellt und danach von den beiden Herausgebern diskutiert . Infos zum Buch unter http://shzj.ehlvh.fr/pfngnzoauq/p50359.mutz Gruss Roland",MALE: Carl; FAMILY: Erthel; FAMILY: Dodenhoeft; URL: http://shzj.ehlvh.fr/pfngnzoauq/p50359.mutz; MALE: Roland,MALE: Carl **Norbert**; FAMILY: Erthel **Koenig**; FAMILY: Dodenhoeft **Pusse**; URL: http://shzj.ehlvh.fr/pfngnzoauq/p50359.mutz **http://jkjk.ufisg.ki/beyggyywly/y24639.ulgn**; MALE: Roland **Ralph**
219582,1016172,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/134953.txt,435,True,"Dem O
würde O
ich O
nicht O
zustimmen O
. O
Zwischen O
Glück O
und O
Leid O
kommt O
noch O
etwas O
, O
der O
Normalzustand O
. O
Bei O
Abwesenheit O
von O
Leid O
ist O
man O
nicht O
zwangsläufig O
glücklich O
. O
Na O
, O
das O
verkauf O
mal O
einem O
in O
den O
Slums O
dieser O
Welt O
. O
leidvollen O
Mit O
dieser O
Formel O
könnte O
ja O
auch O
ein O
Insasse O
eines O
Konzentrationslagers O
als O
"" O
glücklich O
"" O
bezeichnet O
werden O
. O
Alles O
nur O
eine O
Frage O
der O
Einbildung O
? O
Das O
kann O
man O
doch O
schwerlich O
als O
Glück O
bezeichnen O
. O
GERHARDINE B-FEMALE
","Dem würde ich nicht zustimmen . Zwischen Glück und Leid kommt noch etwas , der Normalzustand . Bei Abwesenheit von Leid ist man nicht zwangsläufig glücklich . Na , das verkauf mal einem in den Slums dieser Welt . leidvollen Mit dieser Formel könnte ja auch ein Insasse eines Konzentrationslagers als "" glücklich "" bezeichnet werden . Alles nur eine Frage der Einbildung ? Das kann man doch schwerlich als Glück bezeichnen . GERHARDINE",FEMALE: GERHARDINE,FEMALE: GERHARDINE **WALPURGA**
219651,1016447,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/130141.txt,722,True,"On O
Sun O
, O
1 B-DATE
Nov I-DATE
2003 I-DATE
16:38:33 O
+0100 O
, O
"" O
Nico B-MALE
Polster B-FAMILY
"" O
Ja O
Nein O
Da O
du O
geschrieben O
hast O
: O
"" O
Es O
geht O
also O
in O
dem O
Buch O
weder O
um O
Erkenntnistheorie O
noch O
um O
Gesell- O
schaftstheorie O
noch O
um O
politische O
oder O
um O
Handlungstheorie O
, O
noch O
um O
anthropologische O
Fragen O
? O
"" O
daraus O
entnahm O
ich O
, O
daß O
du O
meinst O
, O
was O
da O
steht O
= O
"" O
Es O
geht O
also O
in O
dem O
Buch O
weder O
um O
Erkenntnistheorie O
noch O
um O
Gesell- O
schaftstheorie O
noch O
um O
politische O
oder O
um O
Handlungstheorie O
, O
noch O
um O
anthropologische O
Fragen O
. O
"" O
Diese O
Behauptung O
oder O
Vermutung O
oder O
whatever O
ist O
falsch O
. O
Es O
wird O
behandelt O
. O
Der O
Unterschied O
zwischen O
"" O
community O
"" O
und O
Individuen O
wird O
nicht O
explizit O
behandelt O
. O
Da O
hast O
du O
richtig O
verstanden O
. O
Auch O
das O
wird O
behandelt O
. O
-- O
Tschau O
, O
servus O
, O
bye O
Noah B-MALE
www.avymatm.ns B-URL
","On Sun , 1 Nov 2003 16:38:33 +0100 , "" Nico Polster "" Ja Nein Da du geschrieben hast : "" Es geht also in dem Buch weder um Erkenntnistheorie noch um Gesell- schaftstheorie noch um politische oder um Handlungstheorie , noch um anthropologische Fragen ? "" daraus entnahm ich , daß du meinst , was da steht = "" Es geht also in dem Buch weder um Erkenntnistheorie noch um Gesell- schaftstheorie noch um politische oder um Handlungstheorie , noch um anthropologische Fragen . "" Diese Behauptung oder Vermutung oder whatever ist falsch . Es wird behandelt . Der Unterschied zwischen "" community "" und Individuen wird nicht explizit behandelt . Da hast du richtig verstanden . Auch das wird behandelt . -- Tschau , servus , bye Noah www.avymatm.ns",DATE: 1 Nov 2003; MALE: Nico; FAMILY: Polster; MALE: Noah; URL: www.avymatm.ns,DATE: 1 Nov 2003 **2 Nov 2002**; MALE: Nico **Johann**; FAMILY: Polster **Deutsch**; MALE: Noah **Jürg**; URL: www.avymatm.ns **www.ckrnfwt.xd**
219705,1016684,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/136207.txt,330,True,"Hallo O
, O
könnte O
man O
nicht O
einfach O
sagen O
, O
Wissenschaften O
suchen O
( O
prozeßhaft O
) O
Erkenntnis O
, O
als O
Annäherung O
an O
die O
Wahrheit O
. O
Erkenntnis O
ist O
( O
immer O
) O
E. O
unter O
Voraussetzung O
. O
Vermutungen O
, O
Vorurteile O
, O
Theorien O
, O
Verifikation O
bzw. O
Falsifikation O
sind O
Methoden O
, O
Kriterien O
... O
den O
Erkenntnisfortschritt O
zu O
fördern O
und O
zu O
* O
sichern O
* O
. O
MfG O
Ignaz B-MALE
","Hallo , könnte man nicht einfach sagen , Wissenschaften suchen ( prozeßhaft ) Erkenntnis , als Annäherung an die Wahrheit . Erkenntnis ist ( immer ) E. unter Voraussetzung . Vermutungen , Vorurteile , Theorien , Verifikation bzw. Falsifikation sind Methoden , Kriterien ... den Erkenntnisfortschritt zu fördern und zu * sichern * . MfG Ignaz",MALE: Ignaz,MALE: Ignaz **Simon**
219751,1016943,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/139260.txt,540,True,"Ich O
glaube O
, O
unter O
"" O
rational O
"" O
koennte O
man O
verstehen O
, O
dass O
sich O
jemand O
angemessen O
in O
einer O
Sprechergemeinschaft O
verhaelt O
und O
seine O
Verhaltensweisen O
in O
dieser O
akzeptiert O
werden O
. O
Das O
schliesst O
insbesondere O
akzeptable O
Formen O
der O
Sprache O
in O
einem O
Diskurs O
ein O
. O
Die O
Beurteilung O
, O
ob O
sich O
jemand O
rational O
verhaelt O
, O
ist O
also O
an O
die O
- O
auch O
sprachlichen O
- O
Umgangsformen O
der O
Sprechergemeinschaft O
gebunden O
. O
Es O
kann O
sogar O
so O
sein O
, O
dass O
das O
, O
was O
heute O
als O
irrationale O
Verhaltensweise O
beurteilt O
wird O
, O
morgen O
schon O
nicht O
mehr O
der O
Fall O
ist O
. O
Gruss O
Ingmar B-MALE
-- O
","Ich glaube , unter "" rational "" koennte man verstehen , dass sich jemand angemessen in einer Sprechergemeinschaft verhaelt und seine Verhaltensweisen in dieser akzeptiert werden . Das schliesst insbesondere akzeptable Formen der Sprache in einem Diskurs ein . Die Beurteilung , ob sich jemand rational verhaelt , ist also an die - auch sprachlichen - Umgangsformen der Sprechergemeinschaft gebunden . Es kann sogar so sein , dass das , was heute als irrationale Verhaltensweise beurteilt wird , morgen schon nicht mehr der Fall ist . Gruss Ingmar --",MALE: Ingmar,MALE: Ingmar **Edwin**
219823,1017252,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/130982.txt,320,True,"Hallo O
Cédric B-MALE
! O
Naja O
ich O
gestehe O
kannibalistisch-veranlagten O
Kulturen O
wie O
es O
sie O
in O
den O
Urwäldern O
Afrikas O
oder O
Südamerikas O
möglicherweise O
heute O
noch O
geben O
mag O
durchaus O
Kultur O
zu O
. O
Insofern O
trifft O
der O
Kulturbegriff O
auch O
nicht O
das O
, O
was O
ich O
meinte O
. O
Ich O
gestehe O
zu O
, O
das O
der O
Naturbegriff O
genauso O
falsch O
ist O
. O
Größe O
Renato B-MALE
","Hallo Cédric ! Naja ich gestehe kannibalistisch-veranlagten Kulturen wie es sie in den Urwäldern Afrikas oder Südamerikas möglicherweise heute noch geben mag durchaus Kultur zu . Insofern trifft der Kulturbegriff auch nicht das , was ich meinte . Ich gestehe zu , das der Naturbegriff genauso falsch ist . Größe Renato",MALE: Cédric; MALE: Renato,MALE: Cédric **Thierry**; MALE: Renato **Hartwig**
219985,1017978,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/135915.txt,529,True,"Henrik B-MALE
Nellissen B-FAMILY
< O
varox@pnbhtdin.yk B-EMAIL
> O
writes O
: O
[ O
Ultrametrizit�t O
] O
Kannst O
du O
das O
etwas O
/ O
formaler O
/ O
formulieren O
? O
Was O
ist O
"" O
Distanz O
ab O
"" O
? O
Die O
übliche O
math. O
Definition O
eines O
_ O
metrischen O
Raums O
_ O
ist O
folgende O
: O
Def O
. O
Eine O
Paar O
( O
M O
, O
d O
) O
mit O
einer O
Menge O
M O
und O
einer O
Abbildung O
d O
: O
MxM O
-> O
R O
heißt O
_ O
metrischer O
Raum O
_ O
, O
wenn O
für O
alle O
x O
, O
y O
, O
z O
in O
M O
gilt O
( O
a O
) O
d O
( O
x O
, O
y O
)= O
0 O
< O
= O
> O
x O
= O
y O
( O
b O
) O
d O
( O
x O
, O
y O
)= O
d O
( O
y O
, O
x O
) O
( O
c O
) O
d O
( O
x O
, O
z O
) O
< O
= O
d O
( O
x O
, O
y O
) O
+ O
d O
( O
y O
, O
z O
) O
( O
"" O
Dreicksungleichung O
"" O
) O
Was O
ist O
jetzt O
ein O
_ O
ultrametrischer O
_ O
Raum O
? O
[ O
... O
] O
Geht O
das O
etwas O
präziser O
? O
fritz B-MALE
","Henrik Nellissen < varox@pnbhtdin.yk > writes : [ Ultrametrizit�t ] Kannst du das etwas / formaler / formulieren ? Was ist "" Distanz ab "" ? Die übliche math. Definition eines _ metrischen Raums _ ist folgende : Def . Eine Paar ( M , d ) mit einer Menge M und einer Abbildung d : MxM -> R heißt _ metrischer Raum _ , wenn für alle x , y , z in M gilt ( a ) d ( x , y )= 0 < = > x = y ( b ) d ( x , y )= d ( y , x ) ( c ) d ( x , z ) < = d ( x , y ) + d ( y , z ) ( "" Dreicksungleichung "" ) Was ist jetzt ein _ ultrametrischer _ Raum ? [ ... ] Geht das etwas präziser ? fritz",MALE: Henrik; FAMILY: Nellissen; EMAIL: varox@pnbhtdin.yk; MALE: fritz,MALE: Henrik **René**; FAMILY: Nellissen **Zornig**; EMAIL: varox@pnbhtdin.yk **mrtgy@qikkcdux.xs**; MALE: fritz **maik**
220059,1018287,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/130608.txt,64,True,"[ O
... O
] O
nicht O
schlecht O
! O
Ralph B-MALE
Roskothen B-FAMILY
-- O
denken O
ist O
frewillig O
. O
",[ ... ] nicht schlecht ! Ralph Roskothen -- denken ist frewillig .,MALE: Ralph; FAMILY: Roskothen,MALE: Ralph **Werner**; FAMILY: Roskothen **Ehrler**
220062,1018324,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/138824.txt,916,True,"Ja O
, O
der O
bestimmende O
Faktor O
! O
Allerdings O
denke O
ich O
nicht O
, O
dass O
das O
Spiel O
das O
Verhalten O
des O
Spielers O
bestimmt O
, O
jedenfalls O
nicht O
alleine O
. O
Da O
ist O
doch O
die O
Beziehung O
vom O
Spieler O
zum O
Spiel O
oder O
gerade O
umgekehrt O
formuliert O
der O
"" O
bestimmende O
"" O
Faktor O
, O
quasi O
die O
Reaktion O
zweier O
"" O
Stoffe O
"" O
. O
Der O
Spieler O
passt O
sich O
dem O
Spiel O
an O
( O
also O
das O
Spiel O
ist O
bestimmend O
für O
das O
Verhalten O
) O
, O
andererseits O
ändert O
der O
Spieler O
kurzerhand O
die O
Spielregeln O
oder O
er O
spielt O
ganz O
einfach O
ein O
anderes O
Spiel O
und O
versucht O
so O
mal O
sein O
Glück O
:) O
Ausserdem O
gefällt O
mir O
der O
Metapher O
des O
Spiels O
besonders O
gut O
! O
Ich O
denke O
, O
solche O
Abläufe O
als O
Spiel O
zu O
interpretieren O
ist O
äusserst O
produktiv O
und O
neigt O
zu O
einer O
"" O
gesunden O
"" O
Art O
damit O
umzugehen O
. O
Wirkt O
beflügelnd O
; O
ein O
Spiel O
ist O
nicht O
"" O
ernst O
"" O
, O
entweder O
man O
spielt O
es O
oder O
lässt O
es O
sein O
. O
Aber O
wenn O
man O
es O
spielt O
, O
sollte O
man O
sich O
bemühen O
"" O
ernst O
"" O
zu O
sein O
! O
Und O
das O
gefällt O
mir O
ganz O
gut O
:) O
liebe O
Grösse O
, O
fernando B-MALE
","Ja , der bestimmende Faktor ! Allerdings denke ich nicht , dass das Spiel das Verhalten des Spielers bestimmt , jedenfalls nicht alleine . Da ist doch die Beziehung vom Spieler zum Spiel oder gerade umgekehrt formuliert der "" bestimmende "" Faktor , quasi die Reaktion zweier "" Stoffe "" . Der Spieler passt sich dem Spiel an ( also das Spiel ist bestimmend für das Verhalten ) , andererseits ändert der Spieler kurzerhand die Spielregeln oder er spielt ganz einfach ein anderes Spiel und versucht so mal sein Glück :) Ausserdem gefällt mir der Metapher des Spiels besonders gut ! Ich denke , solche Abläufe als Spiel zu interpretieren ist äusserst produktiv und neigt zu einer "" gesunden "" Art damit umzugehen . Wirkt beflügelnd ; ein Spiel ist nicht "" ernst "" , entweder man spielt es oder lässt es sein . Aber wenn man es spielt , sollte man sich bemühen "" ernst "" zu sein ! Und das gefällt mir ganz gut :) liebe Grösse , fernando",MALE: fernando,MALE: fernando **oliver**
220202,1018974,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/136262.txt,684,True,"Habe O
folgendes O
Problem O
: O
Mächte O
aus O
der O
"" O
Struktur O
wiss. O
Revolutionen O
"" O
von O
Vinzenz B-MALE
Dratschmidt B-FAMILY
einen O
Absatz O
in O
meiner O
Dissertation O
zitieren O
. O
Leider O
habe O
ich O
nur O
die O
deutsche O
Übersetzung O
zuhause O
, O
und O
möchte O
mir O
nicht O
wegen O
eines O
absatzes O
die O
englische O
kaufen O
. O
daher O
meine O
frage O
: O
ob O
es O
( O
1 O
) O
jemanden O
gibt O
, O
der O
die O
englische O
version O
sein O
eigen O
nennt O
und O
der- O
oder O
diejenige O
( O
2 O
) O
so O
nett O
ist O
, O
mir O
diesen O
absatz O
einzuscannen O
und O
zu O
schicken O
? O
wäre O
wirklich O
toll O
. O
ah O
, O
ja O
: O
es O
geht O
um O
Kapitel O
X O
im O
deutschen O
: O
"" O
Revolutionen O
als O
Wandlung O
des O
Weltbildes O
"" O
Um O
den O
ersten O
Absatz O
, O
das O
ist O
in O
der O
stw O
ausgabe O
etwa O
eine O
halbe O
seite O
; O
evt O
, O
die O
ganze O
seite O
?! O
vielen O
dank O
im O
vorhinein O
. O
Walter B-MALE
","Habe folgendes Problem : Mächte aus der "" Struktur wiss. Revolutionen "" von Vinzenz Dratschmidt einen Absatz in meiner Dissertation zitieren . Leider habe ich nur die deutsche Übersetzung zuhause , und möchte mir nicht wegen eines absatzes die englische kaufen . daher meine frage : ob es ( 1 ) jemanden gibt , der die englische version sein eigen nennt und der- oder diejenige ( 2 ) so nett ist , mir diesen absatz einzuscannen und zu schicken ? wäre wirklich toll . ah , ja : es geht um Kapitel X im deutschen : "" Revolutionen als Wandlung des Weltbildes "" Um den ersten Absatz , das ist in der stw ausgabe etwa eine halbe seite ; evt , die ganze seite ?! vielen dank im vorhinein . Walter",MALE: Vinzenz; FAMILY: Dratschmidt; MALE: Walter,MALE: Vinzenz **Paolo**; FAMILY: Dratschmidt **Ziemert**; MALE: Walter **Lutz**
220419,1019963,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/134733.txt,322,True,""" O
Q O
"" O
< O
hvxooig@clizjnqo.gzr B-EMAIL
> O
Lies O
mal O
: O
http://tqi.bmj.xu/bovpf/Remhklxwn/Owezfy.wub B-URL
Da O
Du O
Deiner O
Ansicht O
nach O
etwas O
von O
Evolution O
verstehst O
, O
so O
sei O
doch O
bitte O
so O
nett O
, O
und O
widerlege O
mal O
schnell O
die O
hier O
angeführten O
Argumente O
. O
Ich O
empfehle O
Dir O
, O
einen O
Anfängerkurs O
für O
Mathematik O
zu O
besuchen O
. O
mfg O
Jacques B-MALE
Zschäpitz B-FAMILY
",""" Q "" < hvxooig@clizjnqo.gzr > Lies mal : http://tqi.bmj.xu/bovpf/Remhklxwn/Owezfy.wub Da Du Deiner Ansicht nach etwas von Evolution verstehst , so sei doch bitte so nett , und widerlege mal schnell die hier angeführten Argumente . Ich empfehle Dir , einen Anfängerkurs für Mathematik zu besuchen . mfg Jacques Zschäpitz",EMAIL: hvxooig@clizjnqo.gzr; URL: http://tqi.bmj.xu/bovpf/Remhklxwn/Owezfy.wub; MALE: Jacques; FAMILY: Zschäpitz,EMAIL: hvxooig@clizjnqo.gzr **ksvdzaa@eyxspwuk.via**; URL: http://tqi.bmj.xu/bovpf/Remhklxwn/Owezfy.wub **http://vir.ysf.ov/qfphr/Qbdhagvwd/Oeivhd.qfr**; MALE: Jacques **Giorgio**; FAMILY: Zschäpitz **Lintelmann**
220481,1020307,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/13583.txt,109,True,"http://cgt.vxtk.id/hgfaffivem/zubkvfg/67089/jbhat_usmbqg4_wsk__1359769h.rma B-URL
auf O
den O
Spuren O
ekelhafter O
Männer O
",http://cgt.vxtk.id/hgfaffivem/zubkvfg/67089/jbhat_usmbqg4_wsk__1359769h.rma auf den Spuren ekelhafter Männer,URL: http://cgt.vxtk.id/hgfaffivem/zubkvfg/67089/jbhat_usmbqg4_wsk__1359769h.rma,URL: http://cgt.vxtk.id/hgfaffivem/zubkvfg/67089/jbhat_usmbqg4_wsk__1359769h.rma **http://exw.zuyb.ue/zptukowsqb/dqvxkve/89883/xfvcb_wnxuth5_adn__3352718e.mcz**
220781,1021646,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/13-/139916.txt,425,True,"Egoismus O
ist O
in O
gewissen O
Rahmen O
etwas O
durchaus O
zweckvolles O
. O
Da O
wo O
der O
eigene O
Egoismus O
uebertieben O
wird O
, O
kann O
man O
durch O
diverse O
Methoden O
eigene O
Gewohnheiten O
aendern O
. O
Dann O
haette O
Diebstahl O
und O
Bestechung O
sozialistische O
Ausmasse O
. O
Eine O
Optimierung O
ist O
besseres O
Sozialverhalten O
, O
um O
die O
Lebensbedingungen O
zu O
verbessern O
. O
Sébastien B-MALE
sich O
weigernd O
Schuld O
einer O
Anschauung O
zuzuschieben O
, O
statt O
nach O
Ursachen O
zu O
forschen O
. O
","Egoismus ist in gewissen Rahmen etwas durchaus zweckvolles . Da wo der eigene Egoismus uebertieben wird , kann man durch diverse Methoden eigene Gewohnheiten aendern . Dann haette Diebstahl und Bestechung sozialistische Ausmasse . Eine Optimierung ist besseres Sozialverhalten , um die Lebensbedingungen zu verbessern . Sébastien sich weigernd Schuld einer Anschauung zuzuschieben , statt nach Ursachen zu forschen .",MALE: Sébastien,MALE: Sébastien **Samuel**
221228,1023888,PHILOSOPHY,CodEAlltag_pXL_PHILOSOPHY/1-/15-/159677.txt,785,True,"1. O
Formale O
Logik O
: O
Die O
Lehre O
von O
den O
Formen O
der O
Begriffe O
, O
von O
den O
Verhältnissen O
der O
Urteile O
und O
der O
Schlüsse O
. O
2. O
Ontologie O
: O
Logik O
will O
als O
die O
grundlegende O
prima O
philosophia O
die O
Grundtstrukturen O
allen O
Seins O
zeigen O
. O
Solche O
Logik O
ist O
eine O
Logosmemetaphysik O
. O
3. O
Psychologie O
des O
Denkens O
: O
Beobachtung O
über O
Motive O
, O
Tendenzen O
( O
als O
Quellen O
von O
Irrtümern O
) O
, O
über O
fördernde O
und O
hemmende O
Bedingungen O
des O
Forschens O
. O
4. O
Methodologie O
: O
Die O
Besinnung O
auf O
das O
Verfahren O
DER O
Untersuchung O
und O
Begründung O
im O
Erkenntnisprozeß O
. O
5. O
Im O
kantischen O
Sprachgebrauch O
: O
das O
Ganze O
der O
im O
Subjekt O
liegenden O
Voraussetzungen O
dessen O
, O
wie O
alles O
Sein O
für O
uns O
ist O
. O
Das O
sind O
die O
fünf O
Richtungen O
der O
Logik O
, O
die O
sich O
auch O
widersprechen O
. O
-- O
NewsGroups O
Suchen O
, O
lesen O
, O
schreiben O
mit O
http://hhfvgse.bdb.ol B-URL
","1. Formale Logik : Die Lehre von den Formen der Begriffe , von den Verhältnissen der Urteile und der Schlüsse . 2. Ontologie : Logik will als die grundlegende prima philosophia die Grundtstrukturen allen Seins zeigen . Solche Logik ist eine Logosmemetaphysik . 3. Psychologie des Denkens : Beobachtung über Motive , Tendenzen ( als Quellen von Irrtümern ) , über fördernde und hemmende Bedingungen des Forschens . 4. Methodologie : Die Besinnung auf das Verfahren DER Untersuchung und Begründung im Erkenntnisprozeß . 5. Im kantischen Sprachgebrauch : das Ganze der im Subjekt liegenden Voraussetzungen dessen , wie alles Sein für uns ist . Das sind die fünf Richtungen der Logik , die sich auch widersprechen . -- NewsGroups Suchen , lesen , schreiben mit http://hhfvgse.bdb.ol",URL: http://hhfvgse.bdb.ol,URL: http://hhfvgse.bdb.ol **http://oencrbf.iwk.ui**
